SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,HallwayType,HeatingType,AptManageType,N_Parkinglot,N_APT,N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_SchoolNearBy
203539.00,2006,2013,4,903,10,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
170796.00,1986,2013,4,1313,1,terraced,central_heating,management_in_trust,713,7,1,1,0,6
238938.00,2007,2013,4,868,7,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
223008.00,2007,2013,4,868,4,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
433628.00,2007,2013,4,1643,41,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
90265.00,1997,2013,5,644,13,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
61946.00,1980,2013,5,736,4,terraced,individual_heating,management_in_trust,90,10,1,0,1,17
188938.00,2009,2013,5,910,18,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
230088.00,2009,2013,5,1160,16,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
259008.00,2013,2013,5,910,14,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,28,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,907,10,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
265557.00,2013,2013,5,910,31,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,907,19,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,5,907,13,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
254123.00,2013,2013,5,910,7,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,5,907,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,907,16,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,5,907,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
254123.00,2013,2013,5,910,6,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,31,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
254123.00,2013,2013,5,910,6,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,32,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
258079.00,2013,2013,5,910,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
244911.00,2013,2013,5,910,2,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,28,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,4,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,16,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,18,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,5,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,33,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
257654.00,2013,2013,5,910,29,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,25,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,25,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,907,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
258079.00,2013,2013,5,910,10,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,5,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,34,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,4,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
258079.00,2013,2013,5,910,9,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,17,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
244911.00,2013,2013,5,910,2,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
244911.00,2013,2013,5,910,3,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,19,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
237008.00,2013,2013,5,910,1,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,11,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,4,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,5,910,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
259026.00,2013,2013,5,907,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,5,910,4,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
260707.00,2013,2013,5,910,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
258079.00,2013,2013,5,910,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,907,21,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
260707.00,2013,2013,5,910,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
265557.00,2013,2013,5,910,16,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,5,910,19,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255840.00,2013,2013,5,910,23,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
263345.00,2013,2013,5,910,26,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
248884.00,2013,2013,5,910,6,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,5,907,14,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
178318.00,2006,2013,5,636,13,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
316814.00,2007,2013,5,1483,23,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
318584.00,2007,2013,5,1483,7,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
336283.00,2006,2013,5,1743,11,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
215044.00,2006,2013,5,818,8,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
241592.00,2006,2013,5,914,25,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
293805.00,2006,2013,5,1437,23,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
190707.00,2005,2013,5,743,13,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
123893.00,1992,2013,5,644,9,mixed,individual_heating,self_management,142,3,1,1,1,14
150442.00,1993,2013,5,644,10,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
280530.00,2008,2013,5,1167,7,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
150442.00,2005,2013,5,743,1,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
172566.00,1993,2013,5,914,16,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
169911.00,1992,2013,5,1448,6,mixed,individual_heating,self_management,142,3,1,1,1,14
225663.00,2005,2013,5,1184,3,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
156637.00,2005,2013,5,572,13,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
134513.00,1992,2013,5,1448,11,mixed,individual_heating,self_management,142,3,1,1,1,14
251327.00,2007,2013,5,1366,21,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
172566.00,1993,2013,5,914,12,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
115044.00,1992,2013,5,644,2,mixed,individual_heating,self_management,142,3,1,1,1,14
207079.00,2005,2013,5,914,22,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
292035.00,1993,2013,5,1761,22,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
128318.00,1993,2013,5,644,2,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
122123.00,1992,2013,5,644,7,mixed,individual_heating,self_management,142,3,1,1,1,14
158407.00,2005,2013,5,572,17,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
255752.00,2008,2013,5,914,14,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
269911.00,2007,2013,5,868,16,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
128318.00,1978,2013,5,903,11,corridor,individual_heating,self_management,87,2,2,1,1,11
215929.00,1986,2013,5,1377,4,terraced,central_heating,management_in_trust,713,7,1,1,0,6
194690.00,1986,2013,5,1131,7,terraced,central_heating,management_in_trust,713,7,1,1,0,6
411504.00,2007,2013,5,1928,17,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
176991.00,1986,2013,5,1131,2,terraced,central_heating,management_in_trust,713,7,1,1,0,6
356778.00,2007,2013,5,1643,32,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
268141.00,2007,2013,5,868,20,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
238938.00,2007,2013,5,868,13,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
168141.00,1986,2013,5,914,7,terraced,central_heating,management_in_trust,713,7,1,1,0,6
86725.00,1997,2013,6,558,15,mixed,individual_heating,management_in_trust,82,1,1,2,1,7
205309.00,2009,2013,6,910,5,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
194690.00,2009,2013,6,910,14,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
185840.00,2009,2013,6,910,9,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
212389.00,2009,2013,6,1160,3,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
258079.00,2013,2013,6,910,9,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,907,23,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
263345.00,2013,2013,6,910,18,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,907,16,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,910,31,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,6,907,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,910,33,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,6,907,10,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,6,907,13,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
261592.00,2013,2013,6,910,22,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
252814.00,2013,2013,6,907,12,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,907,19,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
237008.00,2013,2013,6,910,1,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,910,17,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
258079.00,2013,2013,6,910,9,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,910,25,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,910,32,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
255442.00,2013,2013,6,910,28,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,6,907,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
244911.00,2013,2013,6,910,3,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
214159.00,2006,2013,6,814,18,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
172566.00,2006,2013,6,910,15,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
207522.00,2006,2013,6,910,1,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
182300.00,2006,2013,6,636,10,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
76106.00,1985,2013,6,587,4,corridor,individual_heating,self_management,80,1,1,2,1,4
305309.00,2007,2013,6,1483,8,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
281415.00,2006,2013,6,1412,4,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
216814.00,2006,2013,6,818,19,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
152212.00,1993,2013,6,644,12,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
256637.00,2007,2013,6,1103,24,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
219469.00,2005,2013,6,914,20,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
158407.00,1993,2013,6,914,1,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
203539.00,2005,2013,6,914,3,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
203539.00,2007,2013,6,914,12,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
149557.00,1992,2013,6,914,10,mixed,individual_heating,self_management,142,3,1,1,1,14
265486.00,1993,2013,6,2337,12,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
154867.00,1993,2013,6,914,19,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
230088.00,2008,2013,6,829,13,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
281415.00,2007,2013,6,1419,7,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
265486.00,2007,2013,6,1394,9,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
199115.00,2005,2013,6,743,20,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
149557.00,1993,2013,6,644,9,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
252212.00,2007,2013,6,1103,5,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
168141.00,1993,2013,6,914,10,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
157079.00,2005,2013,6,572,21,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
252212.00,2008,2013,6,914,19,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
250442.00,2007,2013,6,868,24,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
238938.00,2007,2013,6,868,14,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
343362.00,2007,2013,6,1387,29,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
221238.00,2007,2013,6,868,15,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
257522.00,2006,2013,6,1192,9,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
269911.00,2007,2013,6,868,22,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
127433.00,1978,2013,6,903,7,corridor,individual_heating,self_management,87,2,2,1,1,11
208584.00,2006,2013,6,903,6,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
194690.00,1986,2013,6,1313,7,terraced,central_heating,management_in_trust,713,7,1,1,0,6
211504.00,2009,2013,7,910,2,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
164601.00,2009,2013,7,910,1,terraced,individual_heating,management_in_trust,25,1,1,0,0,5
255442.00,2013,2013,7,910,25,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,7,910,11,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,7,910,4,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
250176.00,2013,2013,7,910,8,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
244911.00,2013,2013,7,910,2,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
265486.00,2013,2013,7,910,32,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
61946.00,1985,2013,7,587,7,corridor,individual_heating,self_management,80,1,1,2,1,4
309734.00,2007,2013,7,1483,15,terraced,individual_heating,management_in_trust,7,2,1,2,1,5
300884.00,2006,2013,7,1743,14,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
184070.00,1993,2013,7,914,19,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
157522.00,2005,2013,7,572,12,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
227433.00,2008,2013,7,829,14,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
159292.00,1993,2013,7,914,11,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
143362.00,1993,2013,7,644,1,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
247787.00,2008,2013,7,914,17,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
252212.00,2007,2013,7,1103,26,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
223008.00,2008,2013,7,829,10,terraced,individual_heating,management_in_trust,197,6,1,1,1,9
54867.00,1992,2013,7,355,9,corridor,individual_heating,management_in_trust,200,3,1,1,1,17
212389.00,2005,2013,7,914,4,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
183628.00,2005,2013,7,743,6,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
243362.00,2007,2013,7,1103,16,terraced,individual_heating,management_in_trust,554,3,2,2,2,8
153097.00,1992,2013,7,914,12,mixed,individual_heating,self_management,142,3,1,1,1,14
144247.00,1993,2013,7,644,2,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
192920.00,2006,2013,7,857,12,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
265486.00,2006,2013,7,1192,13,terraced,individual_heating,management_in_trust,123,3,1,1,1,11
265486.00,2007,2013,7,868,23,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
212389.00,1986,2013,7,1377,6,terraced,central_heating,management_in_trust,713,7,1,1,0,6
349115.00,2007,2013,7,1643,25,terraced,individual_heating,management_in_trust,0,7,1,2,1,10
119469.00,1978,2013,7,779,11,corridor,individual_heating,self_management,87,2,2,1,1,11
212389.00,1986,2013,7,1313,3,terraced,central_heating,management_in_trust,713,7,1,1,0,6
265486.00,2013,2013,8,910,6,terraced,individual_heating,management_in_trust,8,7,1,1,1,11
185840.00,2006,2013,8,636,19,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
232743.00,2006,2013,8,910,13,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
232743.00,2006,2013,8,910,19,terraced,individual_heating,management_in_trust,111,3,1,1,1,9
281415.00,2006,2013,8,1149,26,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
300884.00,2006,2013,8,1743,12,terraced,individual_heating,management_in_trust,249,6,1,0,1,7
149115.00,1993,2013,8,644,13,mixed,individual_heating,management_in_trust,523,8,2,0,1,17
158407.00,2005,2013,8,572,7,mixed,individual_heating,management_in_trust,67,8,2,0,1,15
